id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1152086524093030402,Fri Jul 19 05:23:26 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @joanbroto: This thread #EpilepsyAwareness https://t.co/bBXzfADymo,RT joanbroto This thread EpilepsyAwareness https //t.co/bBXzfADymo,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,6,Heading_West,False,EpilepsyAwareness,joanbroto,BC,
1152084756357513216,Fri Jul 19 05:16:25 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @joanbroto: This thread #EpilepsyAwareness https://t.co/bBXzfADymo,RT joanbroto This thread EpilepsyAwareness https //t.co/bBXzfADymo,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,6,kathleenogrady,False,EpilepsyAwareness,joanbroto,"Ottawa, Canada",
1152083241677008896,Fri Jul 19 05:10:24 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @RebeccaCrossle2: Introducing our amazing #epilepsy  specialist nurse @RachaelRendell so glad she is @JamesPagetNHS keeping our patients…,RT RebeccaCrossle2 Introducing amazing epilepsy specialist nurse RachaelRendell glad JamesPagetNHS keeping patients…,"Sentiment(polarity=0.55, subjectivity=0.95)",0.55,0.95,en,0,1,JPUHResearch,,epilepsy,"RebeccaCrossle2, RachaelRendell, JamesPagetNHS",Norfolk,
1152081257775239168,Fri Jul 19 05:02:31 +0000 2019,"<a href=""http://epmatch.com"" rel=""nofollow"">EpMatch</a>",RT @NicoleChongtiu: How is Sleep and #Epilepsy Related? https://t.co/R3o2BSZodh Sleep #Epilepsy,RT NicoleChongtiu How Sleep Epilepsy Related https //t.co/R3o2BSZodh Sleep Epilepsy,"Sentiment(polarity=0.0, subjectivity=0.4)",0.0,0.4,en,0,1,epstrong,False,"Epilepsy, Epilepsy",NicoleChongtiu,,
1152078888119328769,Fri Jul 19 04:53:06 +0000 2019,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",How is Sleep and #Epilepsy Related? https://t.co/R3o2BSZodh Sleep #Epilepsy,How Sleep Epilepsy Related https //t.co/R3o2BSZodh Sleep Epilepsy,"Sentiment(polarity=0.0, subjectivity=0.4)",0.0,0.4,en,1,1,NicoleChongtiu,False,"Epilepsy, Epilepsy",,,
1152078658804207616,Fri Jul 19 04:52:11 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ucicnlm: Thanks to seizure specialist and CNLM Fellow Dr. Jack Lin, a patient is now seizure-free and able to achieve her lifelong goal…",RT ucicnlm Thanks seizure specialist CNLM Fellow Dr. Jack Lin patient seizure-free able achieve lifelong goal…,"Sentiment(polarity=0.19999999999999998, subjectivity=0.4749999999999999)",0.19999999999999998,0.4749999999999999,en,0,2,MariaMontchal,,,ucicnlm,"Irvine, CA",
1152076349491699712,Fri Jul 19 04:43:00 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @and_kell: My son's  #autism  &amp; #epilepsy has given me #PTSD. Not ashamed to say so. I live stressed out 24/7. https://t.co/BczPcmEAy1,RT and_kell My son 's autism amp epilepsy given PTSD Not ashamed say I live stressed 24/7 https //t.co/BczPcmEAy1,"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",0.13636363636363635,0.5,en,0,5,AlgorithmDancer,False,"autism, epilepsy, PTSD",and_kell,"Oregon, USA",
1152074206009417728,Fri Jul 19 04:34:29 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jaredamuscat: Running 17 months #seizurefree thanks to my craniotomy, my wife, my son, my family, the teams at @EndEpilepsy and @UCLAHe…",RT jaredamuscat Running 17 months seizurefree thanks craniotomy wife son family teams EndEpilepsy UCLAHe…,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,0,5,MikeKnoxComedy,,seizurefree,"jaredamuscat, EndEpilepsy","Los Angeles, CA",
1152069757731926016,Fri Jul 19 04:16:49 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @EPICLongIsland: Understanding some of the more commonly known triggers for #seizures can help you recognize when one may be coming. Lea…,RT EPICLongIsland Understanding commonly known triggers seizures help recognize one may coming Lea…,"Sentiment(polarity=-0.175, subjectivity=0.25)",-0.175,0.25,en,0,0,grumptious9,,seizures,EPICLongIsland,United Kingdom,
1152068947065180165,Fri Jul 19 04:13:36 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@EpLinkON @EpilepsyOntario @EpilepsySCO @EpilepsySWO @EpilepsyCEA Any options available for kids in Canada or any c… https://t.co/6iZR2UdTzw,EpLinkON EpilepsyOntario EpilepsySCO EpilepsySWO EpilepsyCEA Any options available kids Canada c… https //t.co/6iZR2UdTzw,"Sentiment(polarity=0.4, subjectivity=0.4)",0.4,0.4,en,0,0,EmersonsLifeJou,,,"EpLinkON, EpilepsyOntario, EpilepsySCO, EpilepsySWO, EpilepsyCEA","SW ON, Canada",
1152066158394085376,Fri Jul 19 04:02:31 +0000 2019,"<a href=""http://epmatch.com"" rel=""nofollow"">EpMatch</a>",RT @EndEpilepsy: Congrats to Illinois for becoming the fourth state in the nation to enact #SeizureSmartSchools legislation. Let's keep the…,RT EndEpilepsy Congrats Illinois becoming fourth state nation enact SeizureSmartSchools legislation Let 's keep the…,"Sentiment(polarity=0.225, subjectivity=0.42500000000000004)",0.225,0.42500000000000004,en,0,7,epstrong,,SeizureSmartSchools,EndEpilepsy,,
1152063525591760896,Fri Jul 19 03:52:03 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @joanbroto: This thread #EpilepsyAwareness https://t.co/bBXzfADymo,RT joanbroto This thread EpilepsyAwareness https //t.co/bBXzfADymo,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,6,Tapatio_TO,False,EpilepsyAwareness,joanbroto,"Vaughan, Ontario",
1152063217956356097,Fri Jul 19 03:50:50 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @EndEpilepsy: Congrats to Illinois for becoming the fourth state in the nation to enact #SeizureSmartSchools legislation. Let's keep the…,RT EndEpilepsy Congrats Illinois becoming fourth state nation enact SeizureSmartSchools legislation Let 's keep the…,"Sentiment(polarity=0.225, subjectivity=0.42500000000000004)",0.225,0.42500000000000004,en,0,7,Harrymeanwell4,,SeizureSmartSchools,EndEpilepsy,United States,
1152063023973986304,Fri Jul 19 03:50:03 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DebbieDrell: CHECK OUT: @CUREepilepsy's Seizing Life​ podcast with @Child_Neurology on #infantilespasms: a serious type of #epilepsy #s…,RT DebbieDrell CHECK OUT CUREepilepsy 's Seizing Life​ podcast Child_Neurology infantilespasms serious type epilepsy s…,"Sentiment(polarity=-0.3333333333333333, subjectivity=0.6666666666666666)",-0.3333333333333333,0.6666666666666666,en,0,0,Flippymomof3,,"infantilespasms, epilepsy","DebbieDrell, CureEpilepsy, Child_Neurology","Maryland, USA to SoCal ",
1152062752795561985,Fri Jul 19 03:48:59 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @joanbroto: This thread #EpilepsyAwareness https://t.co/bBXzfADymo,RT joanbroto This thread EpilepsyAwareness https //t.co/bBXzfADymo,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,6,HKPF_Esther,False,EpilepsyAwareness,joanbroto,Markham ON ,
1152062710819053568,Fri Jul 19 03:48:49 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @AlineSociology: I should add.

Observe, observe, observe.

Some people might ask you: how long was the seizure, any change in skin colo…",RT AlineSociology I add Observe observe observe Some people might ask long seizure change skin colo…,"Sentiment(polarity=-0.05, subjectivity=0.4)",-0.05,0.4,en,0,1,HKPF_Esther,,,AlineSociology,Markham ON ,
1152056351847264256,Fri Jul 19 03:23:33 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @CureEpilepsy: #InfantileSpasms is a neurologic emergency. Learn about this severe form of pediatric #epilepsy and what steps parents ne…,RT CureEpilepsy InfantileSpasms neurologic emergency Learn severe form pediatric epilepsy steps parents ne…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,9,SaraUnbreakable,,"InfantileSpasms, epilepsy",CureEpilepsy,"Florida, USA",
1152056058291994624,Fri Jul 19 03:22:23 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @MarieTJ79: Sara’s new Daily medicine! This tiny bottle cost $92 but every penny is worth it if this works for her!! #epilepsy #epilepsy…,RT MarieTJ79 Sara ’ new Daily medicine This tiny bottle cost 92 every penny worth works epilepsy epilepsy…,"Sentiment(polarity=0.10909090909090909, subjectivity=0.26363636363636367)",0.10909090909090909,0.26363636363636367,en,0,1,AlexusTyree,,epilepsy,MarieTJ79,,
1152055461807624192,Fri Jul 19 03:20:00 +0000 2019,"<a href=""https://socialbee.io/"" rel=""nofollow"">SocialBee.io v2</a>","RT @aMundaneSarah: Before pregnancy, we had to learn about how my #epilepsy would affect it: https://t.co/fYZ0VNilSM https://t.co/FgVKB1WCQl",RT aMundaneSarah Before pregnancy learn epilepsy would affect https //t.co/fYZ0VNilSM https //t.co/FgVKB1WCQl,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,13,aMundaneSarah,False,epilepsy,aMundaneSarah,"East Midlands, England",
1152054535692509184,Fri Jul 19 03:16:20 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @AmEpilepsySoc: Competitive travel awards are available for junior investigators to attend the @PCEM19. View the program and submit your…,RT AmEpilepsySoc Competitive travel awards available junior investigators attend PCEM19 View program submit your…,"Sentiment(polarity=0.4, subjectivity=0.4)",0.4,0.4,en,0,5,ChelseaPernici,,,"AmEpilepsySoc, PCEM19","Salt Lake City, UT",
1152051786087325697,Fri Jul 19 03:05:24 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",This household hates #epilepsy The toll it takes on Emerson and it affects all aspects of life. Another 5 minute se… https://t.co/Sx1rOFm3Cg,This household hates epilepsy The toll takes Emerson affects aspects life Another 5 minute se… https //t.co/Sx1rOFm3Cg,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,EmersonsLifeJou,,epilepsy,,"SW ON, Canada",
1152051600925646849,Fri Jul 19 03:04:40 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @epileptologo: Only ~13% of those with stroke-related #epilepsy will developed refractory epilepsy. New study by #NeuRU with @ICESOntari…,RT epileptologo Only ~13 stroke-related epilepsy developed refractory epilepsy New study NeuRU ICESOntari…,"Sentiment(polarity=0.07878787878787878, subjectivity=0.5848484848484848)",0.07878787878787878,0.5848484848484848,en,0,10,alolemy,False,"epilepsy, NeuRU",epileptologo,"London, Ontario",
1152051482918711296,Fri Jul 19 03:04:12 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","A family's battle with childhood #epilepsy - imagine 50-60 seizures a day?
https://t.co/79LmTCH6DS via… https://t.co/NypUP2E8Tf",A family 's battle childhood epilepsy imagine 50-60 seizures day https //t.co/79LmTCH6DS via… https //t.co/NypUP2E8Tf,"Sentiment(polarity=-0.05, subjectivity=0.0)",-0.05,0.0,en,0,0,FairfaxSA,False,epilepsy,,South Australia,
1152049567388635136,Fri Jul 19 02:56:35 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @epileptologo: Multifocal #epilepsy is a term we use when the seizures start in multiple areas of the brain (more than one focus). If yo…,RT epileptologo Multifocal epilepsy term use seizures start multiple areas brain one focus If yo…,"Sentiment(polarity=-0.025, subjectivity=0.0)",-0.025,0.0,en,0,7,alolemy,,epilepsy,epileptologo,"London, Ontario",
1152048551213486081,Fri Jul 19 02:52:33 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","My job is simple I'm a friend to my humans and blessing watchful eyes over my brother, I alert my parents if he is… https://t.co/yNRMg41sTM",My job simple I 'm friend humans blessing watchful eyes brother I alert parents is… https //t.co/yNRMg41sTM,"Sentiment(polarity=0.0, subjectivity=0.35714285714285715)",0.0,0.35714285714285715,en,0,0,Ameliapilotpup,False,,,"Tucson, AZ",
1152047942397648897,Fri Jul 19 02:50:08 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @epilepsysociety: Diagnosing #epilepsy is not simple. A diagnosis is based on finding out what happened to a person before, during and a…",RT epilepsysociety Diagnosing epilepsy simple A diagnosis based finding happened person a…,"Sentiment(polarity=0.0, subjectivity=0.35714285714285715)",0.0,0.35714285714285715,en,0,3,Nfathinirdhn,,epilepsy,epilepsysociety,Malaysia,
1152047716433911808,Fri Jul 19 02:49:14 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TheNotoriousEEG: “Discussion of #SUDEP risk in epilepsy should be standard of care for all patients”

We all can do a better job educat…",RT TheNotoriousEEG “ Discussion SUDEP risk epilepsy standard care patients ” We better job educat…,"Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,en,0,12,JFF65,,SUDEP,TheNotoriousEEG,Snapchat- epwarriors,
1152047356805877760,Fri Jul 19 02:47:48 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @EPICLongIsland: Research for cures in #epilepsy are seriously underfunded in comparison to other neurological disorders/diseases! Let's…,RT EPICLongIsland Research cures epilepsy seriously underfunded comparison neurological disorders/diseases Let's…,"Sentiment(polarity=-0.3333333333333333, subjectivity=0.6666666666666666)",-0.3333333333333333,0.6666666666666666,en,0,3,JFF65,,epilepsy,EPICLongIsland,Snapchat- epwarriors,
1152046782961946624,Fri Jul 19 02:45:31 +0000 2019,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Sara’s new Daily medicine! This tiny bottle cost $92 but every penny is worth it if this works for her!! #epilepsy… https://t.co/nVq9AFZbxr,Sara ’ new Daily medicine This tiny bottle cost 92 every penny worth works epilepsy… https //t.co/nVq9AFZbxr,"Sentiment(polarity=0.10909090909090909, subjectivity=0.26363636363636367)",0.10909090909090909,0.26363636363636367,en,1,1,MarieTJ79,False,epilepsy,,"Bullhead City, AZ",
1152045472015626241,Fri Jul 19 02:40:19 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",One of my favorite persons and r current #epilepsy fellows will be there (@dfreedman7). Please take care of him. He… https://t.co/PVKyYKyXji,One favorite persons r current epilepsy fellows dfreedman7 Please take care He… https //t.co/PVKyYKyXji,"Sentiment(polarity=0.25, subjectivity=0.7)",0.25,0.7,en,3,0,PedsEpilepsyDoc,False,epilepsy,dfreedman7,"Columbus, Ohio","[[-93.329515, 44.889964], [-93.194578, 44.889964], [-93.194578, 45.051257], [-93.329515, 45.051257]]"
1152043635103457285,Fri Jul 19 02:33:01 +0000 2019,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","The tragic death of Disney star @TheCameronBoyce shed light on #SUDEP. #UTSWBrain’s Sasha Alick, M.D., shares what… https://t.co/hcD4lCJ8qh",The tragic death Disney star TheCameronBoyce shed light SUDEP UTSWBrain ’ Sasha Alick M.D. shares what… https //t.co/hcD4lCJ8qh,"Sentiment(polarity=-0.175, subjectivity=0.725)",-0.175,0.725,en,1,0,utswclements,False,"SUDEP, UTSWBrain",TheCameronBoyce,"Dallas, TX",
1152043509391798272,Fri Jul 19 02:32:31 +0000 2019,"<a href=""http://epmatch.com"" rel=""nofollow"">EpMatch</a>",RT @epileptologo: Multifocal #epilepsy is a term we use when the seizures start in multiple areas of the brain (more than one focus). If yo…,RT epileptologo Multifocal epilepsy term use seizures start multiple areas brain one focus If yo…,"Sentiment(polarity=-0.025, subjectivity=0.0)",-0.025,0.0,en,0,7,epstrong,,epilepsy,epileptologo,,
1152042555674124288,Fri Jul 19 02:28:43 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @epileptologo: Multifocal #epilepsy is a term we use when the seizures start in multiple areas of the brain (more than one focus). If yo…,RT epileptologo Multifocal epilepsy term use seizures start multiple areas brain one focus If yo…,"Sentiment(polarity=-0.025, subjectivity=0.0)",-0.025,0.0,en,0,7,ultrichwolf,,epilepsy,epileptologo,,
1152042029045747714,Fri Jul 19 02:26:38 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TheNotoriousEEG: “Discussion of #SUDEP risk in epilepsy should be standard of care for all patients”

We all can do a better job educat…",RT TheNotoriousEEG “ Discussion SUDEP risk epilepsy standard care patients ” We better job educat…,"Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,en,0,12,spikewhisperer,,SUDEP,TheNotoriousEEG,"Winnipeg, Manitoba",
1152041077022580736,Fri Jul 19 02:22:51 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Avengers I didn't see this in theaters due to #epilepsy and have been avoiding spoilers when and where I can. Now… https://t.co/Ae2smBXgIP,Avengers I n't see theaters due epilepsy avoiding spoilers I Now… https //t.co/Ae2smBXgIP,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375,en,0,0,Chaosfay,,epilepsy,Avengers,"Prineville, OR",
1152040482358407168,Fri Jul 19 02:20:29 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @alisonkukla: Yes, #epilepsy can be fatal. And we need to talk about it. My friends from @DannyDidOrg suggest how, and highlight key pre…",RT alisonkukla Yes epilepsy fatal And need talk My friends DannyDidOrg suggest highlight key pre…,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,28,prestonreilly,,epilepsy,"alisonkukla, DannyDidOrg","Norfolk, VA",
1152040369154080770,Fri Jul 19 02:20:02 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thank you Reese for using your platform as a past pro-athlete to help bring #EpilepsyAwareness &amp; be part of the… https://t.co/kZIZ222oHH,Thank Reese using platform past pro-athlete help bring EpilepsyAwareness amp part the… https //t.co/kZIZ222oHH,"Sentiment(polarity=-0.25, subjectivity=0.25)",-0.25,0.25,en,0,0,RissEKUParmer,False,EpilepsyAwareness,,"Richmond, KY",
1152040218159177728,Fri Jul 19 02:19:26 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Looking for an app developer that will help create a Seizure alert App that will send both texts and emails. I go t… https://t.co/uWk9PdCH6p,Looking app developer help create Seizure alert App send texts emails I go t… https //t.co/uWk9PdCH6p,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,3,0,CorbinKallie,,,,"Marietta, GA",
1152039902885928960,Fri Jul 19 02:18:11 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @curedravet: Today's #ScientistSpotlight is on @TheNotoriousEEG! Thank you for your continued commitment to the #epilepsy and #Dravet co…,RT curedravet Today 's ScientistSpotlight TheNotoriousEEG Thank continued commitment epilepsy Dravet co…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,TeresaSoltero2,,"ScientistSpotlight, epilepsy, Dravet","curedravet, TheNotoriousEEG",,
1152039516254830592,Fri Jul 19 02:16:39 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @epilepsysociety: Memory can be one of the key issues that affects people with #epilepsy. This can be due to the type of seizures they h…,RT epilepsysociety Memory one key issues affects people epilepsy This due type seizures h…,"Sentiment(polarity=-0.05833333333333333, subjectivity=0.4583333333333333)",-0.05833333333333333,0.4583333333333333,en,0,14,Nfathinirdhn,,epilepsy,epilepsysociety,Malaysia,
1152039413637103616,Fri Jul 19 02:16:14 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @epilepsysociety: Diagnosing #epilepsy is not simple. A diagnosis is based on finding out what happened to a person before, during and a…",RT epilepsysociety Diagnosing epilepsy simple A diagnosis based finding happened person a…,"Sentiment(polarity=0.0, subjectivity=0.35714285714285715)",0.0,0.35714285714285715,en,0,3,alexl067,,epilepsy,epilepsysociety,,
1152036663175991296,Fri Jul 19 02:05:18 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @EndEpilepsy: Congrats to Illinois for becoming the fourth state in the nation to enact #SeizureSmartSchools legislation. Let's keep the…,RT EndEpilepsy Congrats Illinois becoming fourth state nation enact SeizureSmartSchools legislation Let 's keep the…,"Sentiment(polarity=0.225, subjectivity=0.42500000000000004)",0.225,0.42500000000000004,en,0,7,EFCST,,SeizureSmartSchools,EndEpilepsy,"San Antonio, TX",
1152036023116820480,Fri Jul 19 02:02:46 +0000 2019,"<a href=""https://twitter.com/SaraPaul"" rel=""nofollow"">Sara_Paul</a>",RT @and_kell: My son's  #autism  &amp; #epilepsy has given me #PTSD. Not ashamed to say so. I live stressed out 24/7. https://t.co/BczPcmEAy1,RT and_kell My son 's autism amp epilepsy given PTSD Not ashamed say I live stressed 24/7 https //t.co/BczPcmEAy1,"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",0.13636363636363635,0.5,en,0,5,SaraPau54083346,False,"autism, epilepsy, PTSD",and_kell,"delta, UT",
